,label,text
46941,Tiefbau,Raum Bauunternehmunggmbh
8907,Autowerkstätten,Manfred Schöner Klawe Kfz-werkstatt-technik Gmbh
36450,Physiotherapie,Haverland Krankengymnastin Physiotherapeutin
32077,Hotels,Hotels - Hotel Garni Erber Hotel
46566,Tiefbau,Milenko Eckert T + E Tief- Und Eisenbahnbau Gmbh
50928,Unternehmensberatungen,Mergelsberg & Partner Unternehmensberatung
59556,Versicherungsvermittler,Klauk Versicherung Pauli
32917,Hotels,Stadthotel Freiburg
3586,Apotheken,Mathias Grau Krokodil Apotheke
16366,Elektriker,Elektro Anlagen Gmbh
19726,Elektrotechnik,Ghazouani Elektrotechnik Ruf
61650,Werbeagenturen,F & B Promotion Brust
32193,Hotels,Hotels - Kronen-hotel Gmbh
920,Allgemeinärzte,Karl Stenger Droese Allgemeinmedizin Dr. Med.
22963,Friseure,Haarstudio Czichon
21375,Friseure,Blasiust Frisuren
15089,Edv,Nandana Gmbh It-lösungen
57707,Vermittlungen,"Rüdiger Meinke Elektro A-z & Notdienst, Alarm-, Photovoltaik-/solarstrom-, Sat-, Sprechanlagen E.k. Solaranlagenbau"
43779,Sanitärinstallationen,Vom Bovert Gmbh Heizung Sanitär Und Lüftung Janke
62867,Werbeagenturen,Siva Werbende Beschriftung E.k. Werbung
63210,Werbeagenturen,Werbebüro Gonsior Rausch
326,Allgemeinärzte,Dischinger Fachärztin Für Allgemeinmedizin Dr. Funk
14175,Edv,Edv Studio 2001 Gmbh
18246,Elektriker,Olmer Elektroservice Krohn
50910,Unternehmensberatungen,Medius Wirtschaftskanzlei
57019,Vermittlungen,"Erich Schramm Elektro A-z & Notdienst, Alarm-, Photovoltaik-/solarstrom-, Sat-, Sprechanlagen E.k. Solartechnik"
55884,Vermittlungen,"A.a.b. Absicherungen, Alarmanlagen & Bewachungen, Notrufzentrale Remus E.k. Wachdienst Backes"
22387,Friseure,Friseursalon
2862,Apotheken,Bahnhof - Apotheke Hoffmann
48218,Unternehmensberatungen,Anim Handel Und Industrieberatung Gmbh
6605,Architekturbüros,Pons Architekt Lübke
32684,Hotels,Parkhotel Schloß Meisdorf Van Der Valk Gmbh
51567,Unternehmensberatungen,Regie Unternehmensberatung Gmbh
47419,Tiefbau,Stefan Wassermann Fennker Gmbh & Co. Kg Bauunternehmen
61153,Werbeagenturen,Alexander Jäkel Adunited Werbeagentur Gmbh
43795,Sanitärinstallationen,W+p Heizung Und Sanitär Gmbh Heck
17274,Elektriker,Freitag U. Rob Elektroinstallation
28154,Gebrauchtwagen,Lothar Schuldt Autohaus Enzweiler & Diersmann Gmbh
58529,Versicherungsvermittler,Devk Versicherungen Geschäftsstelle Samet Assenmacher
51913,Unternehmensberatungen,Shs Viveon Ag Unternehmensberatung
1464,Allgemeinärzte,Reinhold Behrens Buelle Facharzt Für Allgemeinmedizin Dr.
4930,Architekturbüros,Distler Architekten-mariomtplaner Gmbh
10182,Dienstleistungen,Bronislaw Mode Dienstleistungen Gmbh
57248,Vermittlungen,"Henning Sattler Elektro A-z & Notdienst, Alarm-, Photovoltaik-/solarstrom-, Sat-, Sprechanlagen E.k. Solaranlagenbau"
33158,Maler,Andreas Rauh Narjes Malermeister
7908,Autowerkstätten,Bernshausen Kfz-mechanik Schiemann
46982,Tiefbau,Reko Bau - Inh. Renato Koch
46544,Tiefbau,Michael Carstens Bib Bau Gmbh
20873,Elektrotechnik,Thielmann Elektronik
62928,Werbeagenturen,Strutz Werbung
57970,Versicherungsvermittler,Ala Augustin Allianz Vertretung Versicherung
9859,Dienstleistungen,Anton Kürschner Stölting Service Group Gmbh
51712,Unternehmensberatungen,Rudolf Dohmen Management Consulting Group A. Fasch
14195,Edv,Edv-trend Computerhardwarevertrieb
4712,Architekturbüros,Brendle Architekturbüro
1995,Allgemeinärzte,Yücevardar Facharztpraxis Für Allgemeinmedizin Hofer
47582,Tiefbau,Thomas Weigelt Himmelstoß Baufirma
41723,Sanitärinstallationen,Cremer Sanitär- Und Heizungstechnik
21673,Friseure,"Cut, Style And Color Gmbh Friseursalon"
36119,Physiotherapie,Edlinger Krankengymnastik Physiotherapie
58685,Versicherungsvermittler,Ergo-wilkeia Versicherung
34489,Maler,Maik Niehoff Waaßmann Malergeschäft
44798,Tiefbau,Deml Bauunternehmen E.k. Inh. Gaspare Mertl
59667,Versicherungsvermittler,Köthe Devk-versicherungen
32457,Hotels,Karl Henschel Ferienhaussiedlung Am Chossewitzer See
30250,Handelsvermittler Und -vertreter,Nehus Handelsvertretungen Hammer
47919,Tiefbau,Wohnungswirtschaft Und Bau Gmbh Bischofswerda
33722,Maler,Georg Christmann Hoy Malerbetrieb
48337,Unternehmensberatungen,Aydemir Und Kalkan Gbr Unternehmensberatung
26568,Gebrauchtwagen,Autohaus Richter Inh. Wladislaw Mücklich
2992,Apotheken,Cosmos Apotheke Bellmann
27095,Gebrauchtwagen,Bhg Autohandelsges.mbh Hermes
4322,Architekturbüros,Architekten Gmbh Wackerbauer&reitberger
35600,Maler,Weder Maler Hampel
28497,Gebrauchtwagen,Reinhard Rößler Rügge Automobilverkauf
24770,Friseure,Schmitz Friseursalon
50480,Unternehmensberatungen,Kleist Unternehmensberater Dipl.-ing. Bamberger
35618,Maler,Werner Döhler Hübsch Maler- Und Lackierermeister
13501,Dienstleistungen,Zit Service Gmbh
55976,Vermittlungen,"Ab Bahnhof Auskunft, An-/abfahrt, Fahrkarten, Bus Info Ug Titze"
7864,Autowerkstätten,B S - Automobile Gmbh Kfz-meisterbetrieb Automobile
40892,Restaurants,Siegfried Claßen Restaurant Penz Am Dom Restaurant
36321,Physiotherapie,Gleba Krankengymnastik
18452,Elektriker,Robert Rosemann Setili Elektrobau
60285,Versicherungsvermittler,Samuel Schlüter Thenhausen Versicherungen
22407,Friseure,Friseursalon City Cut By Randa N. Friseursalon
24501,Friseure,Radon Friseurmstr.
4760,Architekturbüros,Bussemas Architekt
39261,Restaurants,"Gaststätten, Restaurants - Nedim 1520 Restaurant"
16920,Elektriker,Elektro-center Gloe Gmbh
36776,Physiotherapie,Kotzaridis Praxis Für Physiotherapie Und Osteopathie Thiemann
21397,Friseure,Borgenheimer Friseursalon
59904,Versicherungsvermittler,Mvm Gmbh Versicherungen
2614,Apotheken,Apotheken - Odenwald
18770,Elektriker,Thermann Elektro Motoren Ing.
18925,Elektriker,"Werner Schwan Lanfer Gmbh, Elektro"
30353,Handelsvermittler Und -vertreter,Pisarew Edv-hdl.vertr.
2868,Apotheken,Bahnhof Mach
43561,Sanitärinstallationen,Smode Gmbh Sanitär- Heizungs- Und Klimatechnik
8168,Autowerkstätten,Faiß Kfz-service Dörfler
14047,Edv,Datagroup Business Solutions Gmbh Pieper
15723,Edv,Ucs Ultima Computer Service Gmbh Georgi
55229,Vereine,Stephan Bußmann Eingliederungshilfe Marburg E.v.
57127,Vermittlungen,"Günter Gunkel Elektro A-z & Notdienst,alarm-,photovoltaik-/solarstrom-,sat-,sprechanlagen E.k. Satellitenantennenbau"
15097,Edv,Neam It-services Gmbh Rohleder
25017,Friseure,Suzi's Haarstudio Friseur
15453,Edv,Sailer Edv Kurse Simbach
2048,Apotheken,Alexander Englert Apotheken - Olympia-apotheke Sascha Strehmel
16656,Elektriker,Elektro Müller Gmbh Hermann
35517,Maler,Uhrig Malermeister
61075,Werbeagenturen,2 Sinn Agentur F. Kunst & Werbung Schnell
24955,Friseure,Steib Friseurmeisterin Oltmanns
49269,Unternehmensberatungen,Energy + Environment Consulting Gmbh Maurer
43288,Sanitärinstallationen,Rudolf Back Bunn Sanitär- Und Heizungstechnik
52090,Unternehmensberatungen,Sudhoff Wirtschaftsberatung Dr.
18869,Elektriker,Vor Dem Brocke Jakobus Gmbh
24840,Friseure,Seiringer Frisörsalon Lambrecht
7066,Architekturbüros,Stölzle - Sahihi Architekten Gmbh Architekten Laux
14973,Edv,Manfred Kleinschmidt Viasolution It Professional Gmbh
12341,Dienstleistungen,Phoenix Evotec Gmbh Dienstleister Der Industrie
58506,Versicherungsvermittler,Deutsche Krankenversicherung Generalbeauftragte Karl Hockun Versicherungen
44418,Tiefbau,Bauunternehmung G. Quadflieg Gmbh Bauunternehmen
58743,Versicherungsvermittler,Festner Versicherung
52307,Unternehmensberatungen,U-turm Management Gmbh & Co. Kg Unternehmensberatung
57377,Vermittlungen,"Karl-Heinz Aydin Alarmanlagen, Absicherungen Aller Art, Video,notrufzentrale Remus Tag+nacht E.k. Alarmanlagentechnik"
8993,Autowerkstätten,Möst Kfz-werkstatt
58288,Versicherungsvermittler,Boguslaws Versicherungsfachmann Dipl.-oecotroph.(fh)
29288,Handelsvermittler Und -vertreter,Diez Industrievertretung
29541,Handelsvermittler Und -vertreter,Goswin Uebing Handelsagentur
26562,Gebrauchtwagen,Autohaus Rettenmeier Kg
25712,Gebrauchtwagen,Autocenter Toklu
23773,Friseure,Klaus-Dieter Grünberg Die Haarschneiderei
44898,Tiefbau,Donaubauer Gmbh Bauunternehmen
1323,Allgemeinärzte,Opaska Fachärztin Für Allgemeinmedizin
32406,Hotels,Intermar Hotel
21136,Friseure,Alexander Frieß Haar Aktuell Friseur
48567,Unternehmensberatungen,Braun & Hoffmann Gmbh Unternehmensberatung
51234,Unternehmensberatungen,Parzer Unternehmensberatung Schreiner
25209,Friseure,Viva La Hair Döring
3852,Apotheken,Roland Findeisen Ginkgo-apotheke Apotheke
495,Allgemeinärzte,Gamboa Facharzt Für Allgemeinmedizin Dr. Link
17855,Elektriker,Konrad Tischer Kiltz Fernseh- Und Elektroinstallation
25431,Friseure,Ümmis Frisörsalon Inh. Ümmühan Caglayan Schwab
10645,Dienstleistungen,Ehrenberger Landservice Gmbh Servicestützpunkt
42831,Sanitärinstallationen,Lennart Hoffmann Sanitär- Und Heizungsbau Gmbh
4578,Architekturbüros,Becker Architekt
50210,Unternehmensberatungen,Isa Consult Gmbh Nolden
28910,Gebrauchtwagen,William Milde Autogalerie Blaser Gmbh
1384,Allgemeinärzte,Pflücke Facharzt Für Innere Medizin Dr. Med. Siemer
39486,Restaurants,"Gaststätten, Restaurants - Zum Darioen"
33534,Maler,Eiweleit Malerfachbetrieb Holzmann
5770,Architekturbüros,Johannes Kaczmarek Ade Architekten Architekturbüro
21893,Friseure,Emmenlauer Friseur
38825,Restaurants,Gaststätte Zum Tannenheger
23116,Friseure,Hair Fashion Friseur + Shop Friseur Blümel
32419,Hotels,Jochen Hof Hotels - Ibis Styles Hamburg Alster City
56987,Vermittlungen,"Elektro A-z & Notdienst,alarm-,photovoltaik-/solarstrom-,sat-,sprechanlagen E.k. Solarstromanlagenbau Ostermann"
14768,Edv,Jürgen Schreier Bss Business Solutions For Services West Gmbh
5411,Architekturbüros,Hans Andresen Al Modus Gmbh & Co. Kg Architektur
53507,Vereine,Ev. Diakonieverein Rekum E.v.
35326,Maler,Sierk Malereibetrieb Korth
11850,Dienstleistungen,Lokalzeitungen Service Gmbh Mediendienstleistungen Friesen
54950,Vereine,Reit- U Fahrverein Weisenheim Am Sand Ev
14026,Edv,Ct Datentechnik Ges. F. Prozessrechentechnik Mbh
7921,Autowerkstätten,Bischoff Kfz-meister
2790,Apotheken,Apotheken - Valder Apotheke Görlitz
13583,Edv,Alpha It-service It-service
27564,Gebrauchtwagen,Gerd Kuntze Autohaus Deisenroth & Söhne Gmbh & Co Kg
60339,Versicherungsvermittler,Schmutz U. Versicherungsbüro
29737,Handelsvermittler Und -vertreter,Hermann Speer Mak-chemie-handelsgesellschaft Mbh
54838,Vereine,Peter Eberlein Skm Moers-xanten E.v.
28325,Gebrauchtwagen,"Müschenborn Zoltanen Autos, Kfz-handel"
32031,Hotels,Hotels - Hotel Am Chlodwigplatz Rademacher
57684,Vermittlungen,"Roland Maucher Elektro A-z & Notdienst,alarm-,photovoltaik-/solarstrom-,sat-,sprechanlagen E.k. Satellitenantennenbau"
46223,Tiefbau,"Kutter Gmbh & Co.kg, Bauunternehmung, Niederlassung Garmisch-partenkirchen"
53382,Vereine,Ditib-türkisch Islamischer Verein Zu Ersann
54246,Vereine,Kfh Kuratorium Für Dialyse Und Nierentransplantation E.v. Kfh-nierenzentrum Krug
21329,Friseure,Berger Eckhardt Friseursalon
268,Allgemeinärzte,Cumali Bröcker Dupont Arzt Für Allgemeinmedizin Und Akupunktur Dr. Med.
9095,Autowerkstätten,Pfennig Kfz-werkstatt
8506,Autowerkstätten,Horbach Kfz-reparaturen
57454,Vermittlungen,Kurt Siewert Südgrund Verwaltungs- Und Vermittlungsgesellschaft Für
15560,Edv,Softbien It Services & Hellwig
41307,Restaurants,Zur Lichtenau Gaststätte
16259,Elektriker,Drott Elektroinstallation
21054,Elektrotechnik,Wolfgang Klaas Mk-sat Electronic
57076,Vermittlungen,"Fritz Riemer Elektro A-z & Notdienst,alarm-,photovoltaik-/solarstrom-,sat-,sprechanlagen E.k. Solaranlagenbau"
51427,Unternehmensberatungen,Probucon Business Consulting Gmbh & Co Kg Karle
22024,Friseure,Figgen Friseursalon Haargenau Heide
19569,Elektrotechnik,Erhart Electronic Se Informationsservice
25958,Gebrauchtwagen,Autohaus Diehn
55017,Vereine,Rolf Schenk Betreuungsverein Im Diakonischen Werk E. V.
52344,Unternehmensberatungen,Ulrich Kübler Pro-consult-messen-gmbh
5387,Architekturbüros,Haberkorn Architektenbüro Rosner
25614,Gebrauchtwagen,Auto Gems Autohandel
31017,Hotels,Apartinn Apartmenthotel Gmbh
45936,Tiefbau,Jung Baugeschäft
50824,Unternehmensberatungen,Map Management Application Partners Gmbh Unternehmungsberatung
40531,Restaurants,Rebstock-stube Restaurant Und Hotel
53151,Vereine,Bundesarbeitsgemeinschaft Osteopathie E.v.-bao Staiger
27386,Gebrauchtwagen,Erwin Preuß Speed Automobile Gbr
28462,Gebrauchtwagen,Radlmaier Gmbh Autohandel
42847,Sanitärinstallationen,Lingen Heizung Sanitär Siemens
43433,Sanitärinstallationen,"Schlüter Gmbh, Dionys Heizung Sanitär"
13322,Dienstleistungen,Wankmüller Service Gmbh Zander
9774,Dienstleistungen,Alexander Gellert Webix Solutions Gmbh
37640,Physiotherapie,Sawallich Krankengymnastik Praxis
32741,Hotels,Ralf Maiwald Hotel Garni Sonnenhof
21370,Friseure,Birk Haarstudio
49810,Unternehmensberatungen,Hansjörg Schillinger Fesenmeyer Unternehmensberatung
44789,Tiefbau,Dechant Bauunternehmen
53980,Vereine,Hospizdienst Uecker-randow E.v. Langer
6547,Architekturbüros,Petzihoss Architektur Architektur Raab
13591,Edv,Amexus Informationstechnik Gmbh & Co.kg Informationstechnik Fechner
48382,Unternehmensberatungen,Basycon Unternehmensberatung Gmbh Unternehmensberatung
33859,Maler,"Günter Leicht Harr Malergeschäft, Handwerksbetrieb"
31191,Hotels,Christoph Schad Hotels - Nordseehotel Familie Clormann
21468,Friseure,Büren Friseursalon Wilhelm
35841,Physiotherapie,Bahlmann Praxis Für Physiotherapie Berlin
47115,Tiefbau,Saecker Baubetrieb
32173,Hotels,Hotels - Ibis Budget Darmstadt City
43688,Sanitärinstallationen,Thomas Franzen Sanitär Heizung Bauklempnerei Schlotter
43601,Sanitärinstallationen,Stefan Schädlich Vella Service Und Beratung Heizung Sanitär Und Energie Heizung- Und Sanitärservice
2217,Apotheken,Apotheken - Allmannsche Apotheke Kollmann
17021,Elektriker,Elektro-schäuble Gmbh
9698,Dienstleistungen,Achat Solutions Gmbh
12766,Dienstleistungen,Seidl Dienstleistungen Für Den Officebereich
129,Allgemeinärzte,Bernhard Wiederhold Göttsching Fachärztin Für Allgemeinmedizin Dipl.-med.
11328,Dienstleistungen,Horst-günther Praxis-komplett-service
6579,Architekturbüros,Planungsring Mumm & Partner Architektur
57566,Vermittlungen,Norbert Bork Aktiv Auskunft Verbraucher-beratung Gmbh Verbraucherschutz
32096,Hotels,Hotels - Hotel In Baesweiler Jentsch
28449,Gebrauchtwagen,Prussak Autohandel
28499,Gebrauchtwagen,Reinhold Scheller Obg Automobile Gmbh
46414,Tiefbau,Manfred Günter Geers Bau Gmbh
23223,Friseure,Hairstudio Gmbh Friseur Struck
32965,Hotels,Thomas Baumann Hotel villa Subklew
1321,Allgemeinärzte,Onnasch Facharzt Für Allgemeinmedizin Dr.
44503,Tiefbau,Bernhard Niemann Swart Bauunternehmen Gmbh Bauunternehmen
403,Allgemeinärzte,Ernst-Dieter Hermes Bittmann Arzt Für Allgemeinmedizin Dr. Med.
5941,Architekturbüros,Klaus-Peter Göller Scherlitz Architekturbüro
17552,Elektriker,Helmut Rink Pflitsch Gmbh & Co. Kg Elektroinstall.systeme
10584,Dienstleistungen,Drk-service Gmbh Arendt
10808,Dienstleistungen,Fotoservice Online-print-service Manthey
32647,Hotels,Novotel Gera Jakobs
48509,Unternehmensberatungen,Björn Bruns Csc - Card Solution Consult
49306,Unternehmensberatungen,Ertner Managementberatung Unternehmensberatung
15951,Elektriker,"Andre Seemann Hattrup Sachverst. Für Emv, Elektro- U. Blitzschutz"
18338,Elektriker,Pollack Elektroinstallation Gmbh
19205,Elektrotechnik,Bmv Elektronik Fertigung Gmbh Asmus
3832,Apotheken,Renchtal
31592,Hotels,Hotel Am Alten Park
23122,Friseure,Hair Fashion Friseursalon
35252,Maler,Schraa Malermeister
43749,Sanitärinstallationen,Ulrich Schüler Saul F.n. Gmbh Sanitär Heizung Klempnerei
17490,Elektriker,Hartel Elektro Gmbh
55008,Vereine,Roland Weitz Chemnitzer Eislauf-club E.v.
4024,Apotheken,Straussen Apotheke Inh. R. Rifaie Forster
8682,Autowerkstätten,Kfz-service-center N.prenzel
21882,Friseure,Ele's Haarstübchen Friseur
23166,Friseure,Hair Work By Cata Friseur Eger
22204,Friseure,Friseur Haarpflegeshop Für Jedermann
44509,Tiefbau,Berti Bögl Bauunternehmung Gmbh & Co. Kg
57701,Vermittlungen,Rudolf Demuth Aktiv Auskunft Verbraucher-beratung Gmbh Verbraucherschutz
11054,Dienstleistungen,Günter Rössler I.d.- Göcke Gmbh Innovations- U. Dienstleistungszentrum
1817,Allgemeinärzte,Titgemeyer Facharzt Für Allgemeinmedizin Dr. Med. Röder
48546,Unternehmensberatungen,Borck Consulting Gmbh
32042,Hotels,Hotels - Hotel Amadeus Wassiliosfurt Gmbh
61082,Werbeagenturen,581 Agentur Für Werbung Und Kommunikation Gmbh Agentur Für Werbung
3180,Apotheken,Georg Scheele Cosmas
56145,Vermittlungen,Aktiv Verbraucher-beratung Gmbh Notarzt Klaiber
35451,Maler,Ternick Malerarbeiten Hutter
27647,Gebrauchtwagen,"Haben Gmbh, Autohaus Rost"
15354,Edv,Razorcom It Service
53990,Vereine,Hospizverein Dithmmarschen
4048,Apotheken,Teloy Ehret
33599,Maler,Feierling Malerbetriebs Gmbh
28621,Gebrauchtwagen,Schwartz Autohaus
47521,Tiefbau,Tableau Bau Alarm Und Sicherheit Stengel
45565,Tiefbau,Heer Bauunternehmen
6214,Architekturbüros,M8 Gbr Architekten
10562,Dienstleistungen,Dmg Mori Seiki Hamburg Vertriebs Und Service Gmbh
3289,Apotheken,Heinrich Dehn Goethe-apotheke
36974,Physiotherapie,Marcelo Thum Physiotherapie Wipplinger
31997,Hotels,Hotels - Gartenhotel Ponick Gmbh
10422,Dienstleistungen,Datam-services Gmbh Helbig
44308,Tiefbau,Baugeschäft Gruchow Gmbh Inh. Karl-hans Gruchow
48017,Unternehmensberatungen,2 Ka Gmbh Unternehmensberatung
11473,Dienstleistungen,Ips Intelligent Pelletizing Solutions Gmbh Co. Kg
15326,Edv,R & W Datentechnik Autoelektronik
854,Allgemeinärzte,Johann Herz Pustozerov Fachärztin Für Allgemeinmedizin
42219,Sanitärinstallationen,Harold Bloching Heizungs- Und Sanitärtechnik Gmbh Sanitär- Und Heizungstechnik
22770,Friseure,Greco Friseursalon
60017,Versicherungsvermittler,Otmar Harrer Gmbh & Co. Kg Zürich Versicherung
35972,Physiotherapie,Bös Praxis Für Krankengymnastik
2946,Apotheken,Bären-apotheke Mit Autoschalter
26922,Gebrauchtwagen,Automobile Al Hamawi Autohandel Dettmer
7379,Architekturbüros,Wohne Architekturbüro Roßbach
52941,Vereine,Arbeitskreis Recycling Herford E.v. Kuhlmann
16244,Elektriker,Dormeyer Elektro
34880,Maler,Norbert Nürnberger Angst Malermeister
42002,Sanitärinstallationen,Förtsch Heizung Sanitär Nix
2592,Apotheken,Apotheken - Mohren-apotheke
50086,Unternehmensberatungen,Idea Consulting & Service Gmbh Tietze
59831,Versicherungsvermittler,Matthias Walz Cersovsky Versicherungsfachmann
37382,Physiotherapie,Physiotherapiepraxis Manka Ergotherapiepraxis Stolle
50883,Unternehmensberatungen,"Mcg, Management Consulting Gmbh"
23922,Friseure,La Linea Haarschnitt Gmbh
45074,Tiefbau,Euro-interlux Inh. Folkert Reiter Bauunternehmen
38181,Restaurants,Alte Herrlichkeit
51417,Unternehmensberatungen,Pro Value Consultants Inh. Wernfriedua Fett
14578,Edv,Hoogen-klappert Datentechnik Gmbh Schuhmacher
17911,Elektriker,Kurt Teichmann Eltron Elektro Gmbh
4405,Architekturbüros,Architekturbüro Hiltrop Architektenbüro Dipl.-arch.(fh) Beck
8971,Autowerkstätten,Motopart.de M.hickl Kfz-händler Dillmann
61189,Werbeagenturen,Antenne Münster Radiowerbung
27630,Gebrauchtwagen,Günther Koopmann Autohaus Fernholz E.k. Autohaus
2149,Apotheken,Apotheke Duden
43030,Sanitärinstallationen,Niehaus Heizung Sanitär
5191,Architekturbüros,Fuss Architekturbüro Dipl.-ing.
32804,Hotels,Rudolf Unruh Viva Hotel Gmbh Hotel
48248,Unternehmensberatungen,Arc-et-tec Projektmanagement Gmbh
17428,Elektriker,Günter Ehrhardt Elektro-apparatebau Reba Gmbh
9504,Autowerkstätten,Voihs Autowerkstatt U. -verk.
17877,Elektriker,Kretzschmar Elektroinstallation
35895,Physiotherapie,Bewegungsgut Inh. Frech Therapiezentrum Für Physiotherapie
5104,Architekturbüros,Fey Architekt
39424,Restaurants,"Gaststätten, Restaurants - St. Alexanderskeller"
20258,Elektrotechnik,Manfred Bieber Wind Elektrotechnik Gmbh
17542,Elektriker,Heite Elektromeister Dipl.-ing. Kiesewetter
27277,Gebrauchtwagen,Derek Lippert Schürg Autohaus
60773,Versicherungsvermittler,Vkr Versicherungskontor Hipp
56064,Vermittlungen,Aktiv Auskunft Verbraucher-beratung Gmbh Verbraucherrecht Maul
37757,Physiotherapie,Skubich Krankengymnastik Schön
318,Allgemeinärzte,Dimitrioslocher Lachner-eitzenberger Ute Dr. Allgemeinärzte Dr.
32574,Hotels,Markus Appel Hotel Garni
62022,Werbeagenturen,In Dubio Promotion Gmbh Werbeagentur
56427,Vermittlungen,"Christian Stoll Elektro A-z & Notdienst,alarm-,photovoltaik-/solarstrom-,sat-,sprechanlagen E.k. Satellitenantennenbau"
10021,Dienstleistungen,Baltic Industrie Service Gmbh Gianni Knott Industrieisolierer
31355,Hotels,Franz Krupp Hotel - Pension Sonnenhof
47314,Tiefbau,Siga Bau Gmbh Thelen
24684,Friseure,Salon Dirty Style Friseur Stach
15330,Edv,Rachid Scholze Efocus It Solutions Gmbh
40436,Restaurants,Parthenon Hennings
24645,Friseure,Rudolf Wendland Kadesreuther Haarstudio
22190,Friseure,Friseur Haar'lekin Friseursalon Bamberger
8703,Autowerkstätten,Kfz-werkstatt-graulich
34121,Maler,Ingo Lambrecht Aulinger Malermeister
22075,Friseure,Franz Salomon Hair Express - Essanelle Hair Group Ag
30504,Handelsvermittler Und -vertreter,Scheer Handelsagentur
42287,Sanitärinstallationen,Heinz-Werner Kretschmer Fetter Heizungs- Und Sanitärbau
43584,Sanitärinstallationen,Sprich Gmbh Heizungs- Und Sanitärtechnik Schall
30580,Handelsvermittler Und -vertreter,Servind Gmbh Industrievertr.
46126,Tiefbau,Kolper Rupert Bauunternehmen Gmbh
22280,Friseure,Friseur Nr. 5 Inh. G. Klußmann
54545,Vereine,Ländliche Erwachsenenbildung In Niedersachsen E.v. Dieterle
47537,Tiefbau,Team Baucenter Baustoffe Tiefbau
17667,Elektriker,Isenbrand Elektro Dipl.-ing.
56391,Vermittlungen,"Bernd Bäuerle Elektro A-z & Notdienst,alarm-,photovoltaik-/solarstrom-,sat-,sprechanlagen E.k. Elektroinstallationen"
47626,Tiefbau,Torsten Hartl Fiesel Bauunternehmen
23623,Friseure,Josef Dreher Kälber Friseursalon
12402,Dienstleistungen,Pro Talis Betreuung Und Service Herr
34782,Maler,Mh & J Malerservice Gmbh
51337,Unternehmensberatungen,Planquadrat Architektur & Consulting Architekten Ganz
33134,Maler,Alexander Altmann Pusa Maler- Und Lackierermeister
21512,Friseure,Chic Haarstudio Gmbh Salon
53684,Vereine,Geni Institut Für Gestalt-bildung E.v. Gruber
12183,Dienstleistungen,No Limit It - Services Gmbh Erhardt
33882,Maler,Haiko Stengel Oberdörster Malermeister
15618,Edv,Surfbox It Solutions Computersysteme Reiter
32248,Hotels,Hotels - Nussknacker Hotel
53436,Vereine,Eikita Gänseblümchen E.v.
21346,Friseure,Berthold Grote Oppmann Haarpflege
8291,Autowerkstätten,Glaubitz-autodienst Gmbh & Co. Kg Penner
48189,Unternehmensberatungen,Am-consulting Senol Müller
49385,Unternehmensberatungen,Faude R. Consulting Gmbh Finanzservice & Unternehmensberatung Damm
39835,Restaurants,Hotel Restaurant Niehler Brauhaus Gräfe
17635,Elektriker,Huhn Elektro Technik Gmbh
41658,Sanitärinstallationen,Budig Gmbh Heizungsbau-sanitär
9054,Autowerkstätten,Oppelt Autoreparatur
37284,Physiotherapie,Physiotherapie Frenken Praxis Für Physiotherapie Eberhard
25233,Friseure,Wallmeier Hair Inh. Manfed Barthel Patrik Büro
39108,Restaurants,"Gaststätten, Restaurants - Hotel Restaurant Metzgerei Goldnes Fass"
14036,Edv,Dakosy Datenkommunikationssystem Ag
17407,Elektriker,Gsänger Elektroinstallation Knappe
59300,Versicherungsvermittler,Huk-coburg Lekat Gisbert Vertrauensmann Für Versicherungen
51330,Unternehmensberatungen,Pirzer + Partner Lean-consulting Gmbh Unternehmensberatung
62603,Werbeagenturen,Pmr Werbeagentur Gmbh Hundt
31439,Hotels,Gästehäuser - Pension Göppner Hotels
51731,Unternehmensberatungen,Römiko Consulting Gmbh
6121,Architekturbüros,Lang Architekten Architekten Busch
12832,Dienstleistungen,Siegel Gmbh Planung Und Service
12939,Dienstleistungen,Stefan Sahin P & U Installations-service Gmbh
21084,Elektrotechnik,Ziesler Elektrotechnik Gmbh
11712,Dienstleistungen,Kläs Dienstleistungen
37700,Physiotherapie,Schweiger Krankengymnastik
23587,Friseure,Jessys Haarstübchen Friseur
53850,Vereine,Harry Barthel Hospizdienst Uecker-randow E.v.
44201,Tiefbau,Balsmeier Bau Gmbh Buß
11939,Dienstleistungen,Marland Service Fotoservice Hoppe
11695,Dienstleistungen,Klaus Welzel Hydro Klein Service
49637,Unternehmensberatungen,Giselher Mantle Consulting Gmbh
62714,Werbeagenturen,Rentz Malerbetrieb Werbung
19198,Elektrotechnik,Binder Electronic Manufacturing Services Gmbh&cokg
28490,Gebrauchtwagen,Reha Automobile Gmbh Behindertengerechter Fahrzeugumbau
39608,Restaurants,Gressenbuch
7068,Architekturbüros,Störl Architekt
32124,Hotels,Hotels - Hotel Rokokohaus Gmbh Fleckenstein
25799,Gebrauchtwagen,Autohaus Am Südbahnhof
17906,Elektriker,Kurt Dettmer Tschirner Elektro-systemtechnik
30769,Handelsvermittler Und -vertreter,Walter Hartwig Becht Industrievertretungen
23596,Friseure,Joachim Stürmer Unflath Frisiersalon
32488,Hotels,Klaus Trautwein Schlosshotel Kronberg
57657,Vermittlungen,"Reinhard Schümann Alarmanlagen, Absicherungen Aller Art, Video,notrufzentrale Remus Tag+nacht E.k. Alarmanlagentechnik"
